POINT_X,POINT_Y,PLA,A,AC,CIB,CICCB,CUS,DBB,DOB,OC,P
722163.243262,4367455.07731,2.0567800998687744,22.832000732421875,14.05,0.7957130074501038,0.6527940034866333,2,102.0780029296875,103.19000244140624,4,1.444648372569619
722170.979493,4367455.08459,2.0100600719451904,22.92300033569336,14.05,0.7957130074501038,0.6588510274887085,2,97.20079803466795,103.19000244140624,4,3.5886796385366204
722178.715803,4367455.09187,1.975659966468811,23.099000930786133,14.05,0.7895089983940125,0.6646519899368286,2,92.64990234375,100.62000274658205,4,0.6710787106568624
722186.452035,4367455.09916,1.9299700260162356,23.10300064086914,9.05,0.78267502784729,0.6700149774551392,5,88.09089660644531,98.64430236816406,3,1.9210584728513624
722194.188345,4367455.10647,1.892240047454834,23.035999298095703,25.55,0.7752050161361694,0.6747289896011353,3,83.2345962524414,97.375,4,1.3081797088786276
722201.924581,4367455.1137,1.8684099912643437,23.017000198364254,25.55,0.7671229839324951,0.6785629987716675,3,79.92500305175781,98.64430236816406,4,0.9857275570046155
722209.660815,4367455.12101,1.8422499895095823,23.035999298095703,25.55,0.7963590025901794,0.6812760233879089,3,75.28610229492188,100.62000274658205,4,0.6306063098890712
722217.397127,4367455.12833,1.8218899965286253,23.08799934387207,25.55,0.7879319787025452,0.6826379895210266,3,70.45570373535156,103.19000244140624,4,1.307031024286351
722225.133363,4367455.13566,1.8078199625015257,23.15999984741211,9.05,0.779233992099762,0.6833770275115967,5,66.0302963256836,106.27400207519533,3,1.341921121414829
722232.8696,4367455.14292,1.7497199773788452,23.198999404907227,9.05,0.779233992099762,0.6815609931945801,5,61.22090148925781,106.27400207519533,2,0.23585900807210908
722240.605914,4367455.15027,1.744189977645874,23.173999786376957,14.05,0.7700170278549194,0.6794270277023315,2,56.60390090942383,109.80599975585938,4,0.5565860253484254
722248.342151,4367455.15762,1.8453400135040283,23.16200065612793,14.05,0.7615969777107239,0.6748520135879517,2,52.15359878540039,113.7310028076172,4,0.13139910442501496
722256.078465,4367455.16499,1.8597700595855715,23.15800094604492,14.05,0.7549949884414673,0.6687219738960266,2,47.707401275634766,118.0,4,0.21670740074611824
722263.814703,4367455.17235,1.872120022773743,23.152000427246094,14.05,0.747622013092041,0.6612309813499451,2,44.0453987121582,122.56900024414064,4,0.23585549704918768
722271.550944,4367455.17965,1.8658100366592407,23.214000701904297,14.05,0.7308629751205444,0.6500409841537476,2,39.44620132446289,127.39900207519533,4,0.9384491581933031
722279.28726,4367455.18704,1.8807599544525144,23.302000045776367,14.05,0.7260559797286987,0.6402940154075623,2,34.4093017578125,132.45599365234375,4,3.3420304564825183
722287.0235,4367455.19443,1.842960000038147,23.617000579833984,14.05,0.722894012928009,0.6301289796829224,2,28.63559913635254,137.70899963378906,4,2.545239362002365
722294.75974,4367455.20183,1.8582299947738647,23.312000274658203,14.05,0.722894012928009,0.6198869943618774,2,21.63330078125,137.70899963378906,4,3.4128667843368494
722302.49606,4367455.20916,1.933359980583191,23.11400032043457,14.05,0.7141860127449036,0.6098669767379761,2,15.62049961090088,144.93600463867188,4,3.890712162207604
722310.232301,4367455.21658,2.142080068588257,22.832000732421875,14.05,0.7178630232810974,0.6003090143203735,5,10.0,152.25999450683594,3,0.7469275342354695
722317.96862,4367455.224,2.2426600456237797,22.89299964904785,14.05,0.7295140027999878,0.5913869738578796,5,5.65684986114502,159.677001953125,3,1.2025828706459942
722495.902953,4367455.39647,3.034749984741211,21.489999771118164,25.55,0.691195011138916,0.5200600028038025,5,2.0,73.42130279541016,3,3.4523577982987304
722503.639208,4367455.40407,2.8890700340271,21.4689998626709,25.55,0.6698709726333618,0.5135160088539124,5,4.472139835357666,65.5156021118164,3,1.9686540507395398
722511.37554,4367455.41169,2.730560064315796,21.53300094604492,25.55,0.6536239981651306,0.5139150023460388,5,6.324560165405273,57.725399017333984,3,1.166725240573951
722519.111795,4367455.41931,2.5822999477386475,21.61400032043457,25.55,0.6434720158576965,0.5148900151252747,5,8.944270133972168,50.07600021362305,3,1.8895961628858502
