OBJECTID,Id,Tipo,Eje_X,Eje_Y,RASTERVALU 
178020,139393,Massanassa,724910.7057,4364826.5533,1.6
178021,139394,Massanassa,724920.7057,4364826.5533,1.438759118749826
178022,139395,Massanassa,724930.7057,4364826.5533,1.4
178023,139396,Massanassa,724940.7057,4364826.5533,1.2805073257535695
178024,139397,Massanassa,724950.7057,4364826.5533,0.9582517929962566
178025,139398,Massanassa,724960.7057,4364826.5533,0.2575280660175989
178026,139399,Massanassa,724970.7057,4364826.5533,0.2
178027,139400,Massanassa,724980.7057,4364826.5533,0.2
178028,139401,Massanassa,724990.7057,4364826.5533,0.6
178029,139402,Massanassa,725000.7057,4364826.5533,1.4
178030,139403,Massanassa,725010.7057,4364826.5533,1.6
178031,139404,Massanassa,725020.7057,4364826.5533,1.6
178032,139405,Massanassa,725030.7057,4364826.5533,1.6
178033,139406,Massanassa,725040.7057,4364826.5533,1.6
178034,139407,Massanassa,725050.7057,4364826.5533,1.8
178035,139408,Massanassa,725060.7057,4364826.5533,1.9612408812501738
178036,139409,Massanassa,725070.7057,4364826.5533,1.8
178037,139410,Massanassa,725080.7057,4364826.5533,1.4
178038,139411,Massanassa,725090.7057,4364826.5533,1.2
178039,139412,Massanassa,725100.7057,4364826.5533,1.0
178040,139413,Massanassa,725110.7057,4364826.5533,0.6575280660175988
178041,139414,Massanassa,725120.7057,4364826.5533,0.8
178042,139415,Massanassa,725130.7057,4364826.5533,
178043,139416,Massanassa,725140.7057,4364826.5533,
178044,139417,Massanassa,725150.7057,4364826.5533,
178045,139418,Massanassa,725160.7057,4364826.5533,
178046,139419,Massanassa,725170.7057,4364826.5533,
178047,139420,Massanassa,725180.7057,4364826.5533,
178048,139421,Massanassa,725190.7057,4364826.5533,
178049,139422,Massanassa,725200.7057,4364826.5533,
178050,139423,Massanassa,725210.7057,4364826.5533,
178051,139424,Massanassa,725220.7057,4364826.5533,
178052,139425,Massanassa,725230.7057,4364826.5533,
178053,139426,Massanassa,725240.7057,4364826.5533,
178054,139427,Massanassa,725250.7057,4364826.5533,
178055,139428,Massanassa,725260.7057,4364826.5533,
178056,139429,Massanassa,725270.7057,4364826.5533,
178057,139430,Massanassa,725280.7057,4364826.5533,
178058,139431,Massanassa,725290.7057,4364826.5533,
178059,139432,Massanassa,725300.7057,4364826.5533,
178060,139433,Massanassa,725310.7057,4364826.5533,
178061,139434,Massanassa,725320.7057,4364826.5533,
178062,139435,Massanassa,725330.7057,4364826.5533,
178063,139436,Massanassa,725340.7057,4364826.5533,
178064,139437,Massanassa,725350.7057,4364826.5533,
178065,139438,Massanassa,725360.7057,4364826.5533,
178066,139439,Massanassa,725370.7057,4364826.5533,
178067,139440,Massanassa,725380.7057,4364826.5533,
178068,139441,Massanassa,725390.7057,4364826.5533,
178069,139442,Massanassa,725400.7057,4364826.5533,
178070,139443,Massanassa,725410.7057,4364826.5533,
178071,139444,Massanassa,725420.7057,4364826.5533,
178072,139445,Massanassa,725430.7057,4364826.5533,
178073,139446,Massanassa,725440.7057,4364826.5533,
178074,139447,Massanassa,725450.7057,4364826.5533,
178075,139448,Massanassa,725460.7057,4364826.5533,
178076,139449,Massanassa,725470.7057,4364826.5533,
178077,139450,Massanassa,725480.7057,4364826.5533,
178078,139451,Massanassa,725490.7057,4364826.5533,
178079,139452,Massanassa,725500.7057,4364826.5533,
178080,139453,Massanassa,725510.7057,4364826.5533,
178081,139454,Massanassa,725520.7057,4364826.5533,
178082,139455,Massanassa,725530.7057,4364826.5533,
178083,139456,Massanassa,725540.7057,4364826.5533,
178084,139987,Catarroja,723500.7057,4364836.5533,0.6
178085,139988,Catarroja,723510.7057,4364836.5533,0.6
178086,139989,Catarroja,723520.7057,4364836.5533,0.6
178087,139990,Catarroja,723530.7057,4364836.5533,0.6
178088,139991,Catarroja,723540.7057,4364836.5533,0.6
178089,139992,Catarroja,723550.7057,4364836.5533,0.8
178090,139993,Catarroja,723560.7057,4364836.5533,0.8
178091,139994,Catarroja,723570.7057,4364836.5533,1.0
178092,139995,Catarroja,723580.7057,4364836.5533,1.0
178093,139996,Catarroja,723590.7057,4364836.5533,0.8
178094,139997,Catarroja,723600.7057,4364836.5533,0.8
178095,139998,Catarroja,723610.7057,4364836.5533,0.8
178096,139999,Catarroja,723620.7057,4364836.5533,0.4
178097,140000,Catarroja,723630.7057,4364836.5533,0.2
178098,140001,Catarroja,723640.7057,4364836.5533,0.2
178099,140002,Catarroja,723650.7057,4364836.5533,0.2
178100,140003,Catarroja,723660.7057,4364836.5533,0.4
178101,140004,Catarroja,723670.7057,4364836.5533,0.6
178102,140005,Catarroja,723680.7057,4364836.5533,0.6
178103,140006,Catarroja,723690.7057,4364836.5533,0.6
178104,140007,Catarroja,723700.7057,4364836.5533,0.6
178105,140008,Catarroja,723710.7057,4364836.5533,0.8
178106,140009,Catarroja,723720.7057,4364836.5533,0.8
178107,140010,Catarroja,723730.7057,4364836.5533,0.8805073257535696
178108,140011,Catarroja,723740.7057,4364836.5533,1.0
178109,140012,Catarroja,723750.7057,4364836.5533,1.0619646082288314
178110,140013,Catarroja,723760.7057,4364836.5533,1.0619646082288314
178111,140014,Catarroja,723770.7057,4364836.5533,0.9194926742464304
178112,140015,Catarroja,723780.7057,4364836.5533,0.8
178113,140016,Catarroja,723790.7057,4364836.5533,0.8
178114,140017,Catarroja,723800.7057,4364836.5533,0.6
178115,140018,Catarroja,723810.7057,4364836.5533,0.6
178116,140019,Catarroja,723820.7057,4364836.5533,0.8
178117,140020,Catarroja,723830.7057,4364836.5533,0.8
178118,140021,Catarroja,723840.7057,4364836.5533,0.6387591187498262
178119,140022,Catarroja,723850.7057,4364836.5533,0.6
178120,140023,Catarroja,723860.7057,4364836.5533,0.4
178121,140024,Catarroja,723870.7057,4364836.5533,0.6
178122,140025,Catarroja,723880.7057,4364836.5533,0.4
178123,140026,Catarroja,723890.7057,4364836.5533,0.6
178124,140027,Catarroja,723900.7057,4364836.5533,0.6
178125,140028,Catarroja,723910.7057,4364836.5533,0.6
178126,140029,Catarroja,723920.7057,4364836.5533,0.6
178127,140030,Catarroja,723930.7057,4364836.5533,0.6
178128,140031,Catarroja,723940.7057,4364836.5533,0.8
178129,140032,Catarroja,723950.7057,4364836.5533,0.6
178130,140033,Catarroja,723960.7057,4364836.5533,0.6805073257535696
178131,140034,Catarroja,723970.7057,4364836.5533,0.6387591187498262
178132,140035,Catarroja,723980.7057,4364836.5533,0.33803539177116854
178133,140036,Catarroja,723990.7057,4364836.5533,0.2
178134,140037,Catarroja,724000.7057,4364836.5533,0.6
178135,140038,Catarroja,724010.7057,4364836.5533,0.6
178136,140039,Catarroja,724020.7057,4364836.5533,0.6
178137,140040,Catarroja,724030.7057,4364836.5533,0.7194926742464304
178138,140041,Catarroja,724040.7057,4364836.5533,0.8
178139,140042,Catarroja,724050.7057,4364836.5533,0.8
178140,140043,Catarroja,724060.7057,4364836.5533,0.8
178141,140044,Catarroja,724070.7057,4364836.5533,0.8
178142,140045,Catarroja,724080.7057,4364836.5533,0.8
178143,140046,Catarroja,724090.7057,4364836.5533,
178144,140047,Catarroja,724100.7057,4364836.5533,
178145,140048,Catarroja,724110.7057,4364836.5533,
178146,140049,Catarroja,724120.7057,4364836.5533,
178147,140050,Catarroja,724130.7057,4364836.5533,
178148,140051,Catarroja,724140.7057,4364836.5533,
178149,140052,Catarroja,724150.7057,4364836.5533,
178150,140053,Catarroja,724160.7057,4364836.5533,
178151,140054,Catarroja,724170.7057,4364836.5533,
178152,140055,Catarroja,724180.7057,4364836.5533,2.4076518602081842
178153,140056,Cauce,724190.7057,4364836.5533,
178154,140057,Cauce,724200.7057,4364836.5533,
178155,140058,Cauce,724210.7057,4364836.5533,
178156,140059,Cauce,724220.7057,4364836.5533,
178157,140060,Cauce,724230.7057,4364836.5533,
178158,140061,Massanassa,724240.7057,4364836.5533,
178159,140062,Massanassa,724250.7057,4364836.5533,0.8
178160,140063,Massanassa,724260.7057,4364836.5533,0.4387591187498262
178161,140064,Massanassa,724270.7057,4364836.5533,0.6
178162,140065,Massanassa,724280.7057,4364836.5533,0.5380353917711684
178163,140066,Massanassa,724290.7057,4364836.5533,0.5612408812501738
178164,140067,Massanassa,724300.7057,4364836.5533,0.7814572824752619
178165,140068,Massanassa,724310.7057,4364836.5533,0.7192664445033958
178166,140069,Massanassa,724320.7057,4364836.5533,0.8
178167,140070,Massanassa,724330.7057,4364836.5533,0.6387591187498262
178168,140071,Massanassa,724340.7057,4364836.5533,0.5380353917711684
178169,140072,Massanassa,724350.7057,4364836.5533,0.33803539177116854
178170,140073,Massanassa,724360.7057,4364836.5533,0.26196460822883155
178171,140074,Massanassa,724370.7057,4364836.5533,0.6807335554966042
178172,140075,Massanassa,724380.7057,4364836.5533,0.6417482070037435
178173,140076,Massanassa,724390.7057,4364836.5533,0.4
178174,140077,Massanassa,724400.7057,4364836.5533,
178175,140078,Massanassa,724410.7057,4364836.5533,
178176,140079,Massanassa,724420.7057,4364836.5533,
178177,140080,Massanassa,724430.7057,4364836.5533,
178178,140081,Massanassa,724440.7057,4364836.5533,
178179,140082,Massanassa,724450.7057,4364836.5533,
178180,140083,Massanassa,724460.7057,4364836.5533,
178181,140084,Massanassa,724470.7057,4364836.5533,
178182,140085,Massanassa,724480.7057,4364836.5533,
178183,140086,Massanassa,724490.7057,4364836.5533,
178184,140087,Massanassa,724500.7057,4364836.5533,0.33803539177116854
178185,140088,Massanassa,724510.7057,4364836.5533,0.4
178186,140089,Massanassa,724520.7057,4364836.5533,0.49628718476742506
178187,140090,Massanassa,724530.7057,4364836.5533,0.2962871847674251
178188,140091,Massanassa,724540.7057,4364836.5533,0.6
178189,140092,Massanassa,724550.7057,4364836.5533,0.3350463035172513
178190,140093,Massanassa,724560.7057,4364836.5533,0.4
178191,140094,Massanassa,724570.7057,4364836.5533,0.6
178192,140095,Massanassa,724580.7057,4364836.5533,0.6619646082288315
178193,140096,Massanassa,724590.7057,4364836.5533,1.6387591187498263
178194,140097,Massanassa,724600.7057,4364836.5533,1.0962871847674251
178195,140098,Massanassa,724610.7057,4364836.5533,0.9380353917711685
178196,140099,Massanassa,724620.7057,4364836.5533,0.7037128152325749
178197,140100,Massanassa,724630.7057,4364836.5533,1.2
178198,140101,Massanassa,724640.7057,4364836.5533,1.2
178199,140102,Massanassa,724650.7057,4364836.5533,1.2
178200,140103,Massanassa,724660.7057,4364836.5533,1.4
178201,140104,Massanassa,724670.7057,4364836.5533,1.4
178202,140105,Massanassa,724680.7057,4364836.5533,1.4
178203,140106,Massanassa,724690.7057,4364836.5533,1.4
178204,140107,Massanassa,724700.7057,4364836.5533,1.4
178205,140108,Massanassa,724710.7057,4364836.5533,1.4575280660175989
178206,140109,Massanassa,724720.7057,4364836.5533,1.4
178207,140110,Massanassa,724730.7057,4364836.5533,1.503712815232575
178208,140111,Massanassa,724740.7057,4364836.5533,1.8
178209,140112,Massanassa,724750.7057,4364836.5533,1.8
178210,140113,Massanassa,724760.7057,4364836.5533,1.8
178211,140114,Massanassa,724770.7057,4364836.5533,1.6962871847674252
178212,140115,Massanassa,724780.7057,4364836.5533,1.4805073257535697
178213,140116,Massanassa,724790.7057,4364836.5533,1.7037128152325751
178214,140117,Massanassa,724800.7057,4364836.5533,1.4
178215,140118,Massanassa,724810.7057,4364836.5533,1.4
178216,140119,Massanassa,724820.7057,4364836.5533,1.503712815232575
178217,140120,Massanassa,724830.7057,4364836.5533,1.1424719339824012
178218,140121,Massanassa,724840.7057,4364836.5533,1.6
178219,140122,Massanassa,724850.7057,4364836.5533,1.6
178220,140123,Massanassa,724860.7057,4364836.5533,1.6
178221,140124,Massanassa,724870.7057,4364836.5533,1.6
178222,140125,Massanassa,724880.7057,4364836.5533,1.6
178223,140126,Massanassa,724890.7057,4364836.5533,1.6
178224,140127,Massanassa,724900.7057,4364836.5533,1.8
178225,140128,Massanassa,724910.7057,4364836.5533,1.4575280660175989
178226,140129,Massanassa,724920.7057,4364836.5533,1.4
178227,140130,Massanassa,724930.7057,4364836.5533,1.2
178228,140131,Massanassa,724940.7057,4364836.5533,1.0
178229,140132,Massanassa,724950.7057,4364836.5533,1.0
178230,140133,Massanassa,724960.7057,4364836.5533,0.8
178231,140134,Massanassa,724970.7057,4364836.5533,0.8
178232,140135,Massanassa,724980.7057,4364836.5533,0.8
178233,140136,Massanassa,724990.7057,4364836.5533,0.8
178234,140137,Massanassa,725000.7057,4364836.5533,1.2
178235,140138,Massanassa,725010.7057,4364836.5533,1.2962871847674249
178236,140139,Massanassa,725020.7057,4364836.5533,1.2
178237,140140,Massanassa,725030.7057,4364836.5533,1.2
178238,140141,Massanassa,725040.7057,4364836.5533,1.6
178239,140142,Massanassa,725050.7057,4364836.5533,1.6
178240,140143,Massanassa,725060.7057,4364836.5533,1.8619646082288315
178241,140144,Massanassa,725070.7057,4364836.5533,1.8
178242,140145,Massanassa,725080.7057,4364836.5533,1.6
178243,140146,Massanassa,725090.7057,4364836.5533,1.4
178244,140147,Massanassa,725100.7057,4364836.5533,1.4
178245,140148,Massanassa,725110.7057,4364836.5533,1.0
178246,140149,Massanassa,725120.7057,4364836.5533,0.49628718476742506
178247,140150,Massanassa,725130.7057,4364836.5533,
178248,140151,Massanassa,725140.7057,4364836.5533,
178249,140152,Massanassa,725150.7057,4364836.5533,
178250,140153,Massanassa,725160.7057,4364836.5533,
178251,140154,Massanassa,725170.7057,4364836.5533,
178252,140155,Massanassa,725180.7057,4364836.5533,
178253,140156,Massanassa,725190.7057,4364836.5533,
178254,140157,Massanassa,725200.7057,4364836.5533,
178255,140158,Massanassa,725210.7057,4364836.5533,
178256,140159,Massanassa,725220.7057,4364836.5533,
178257,140160,Massanassa,725230.7057,4364836.5533,
178258,140161,Massanassa,725240.7057,4364836.5533,
178259,140162,Massanassa,725250.7057,4364836.5533,
178260,140163,Massanassa,725260.7057,4364836.5533,
178261,140164,Massanassa,725270.7057,4364836.5533,
178262,140165,Massanassa,725280.7057,4364836.5533,
178263,140166,Massanassa,725290.7057,4364836.5533,
178264,140167,Massanassa,725300.7057,4364836.5533,
178265,140168,Massanassa,725310.7057,4364836.5533,
178266,140169,Massanassa,725320.7057,4364836.5533,
178267,140170,Massanassa,725330.7057,4364836.5533,
178268,140171,Massanassa,725340.7057,4364836.5533,
178269,140172,Massanassa,725350.7057,4364836.5533,
178270,140173,Massanassa,725360.7057,4364836.5533,
178271,140174,Massanassa,725370.7057,4364836.5533,
178272,140175,Massanassa,725380.7057,4364836.5533,
178273,140176,Massanassa,725390.7057,4364836.5533,
178274,140177,Massanassa,725400.7057,4364836.5533,
178275,140178,Massanassa,725410.7057,4364836.5533,
178276,140179,Massanassa,725420.7057,4364836.5533,
178277,140180,Massanassa,725430.7057,4364836.5533,
178278,140181,Massanassa,725440.7057,4364836.5533,
178279,140182,Massanassa,725450.7057,4364836.5533,
178280,140183,Massanassa,725460.7057,4364836.5533,
178281,140184,Massanassa,725470.7057,4364836.5533,
178282,140185,Massanassa,725480.7057,4364836.5533,
178283,140186,Massanassa,725490.7057,4364836.5533,
178284,140187,Massanassa,725500.7057,4364836.5533,
178285,140188,Massanassa,725510.7057,4364836.5533,
178286,140189,Massanassa,725520.7057,4364836.5533,
178287,140190,Massanassa,725530.7057,4364836.5533,
178288,140191,Massanassa,725540.7057,4364836.5533,
178289,140722,Catarroja,723500.7057,4364846.5533,0.8
178290,140723,Catarroja,723510.7057,4364846.5533,0.6
178291,140724,Catarroja,723520.7057,4364846.5533,0.6
178292,140725,Catarroja,723530.7057,4364846.5533,0.6575280660175988
178293,140726,Catarroja,723540.7057,4364846.5533,0.8
178294,140727,Catarroja,723550.7057,4364846.5533,0.8
178295,140728,Catarroja,723560.7057,4364846.5533,1.0
178296,140729,Catarroja,723570.7057,4364846.5533,1.0
178297,140730,Catarroja,723580.7057,4364846.5533,0.8
178298,140731,Catarroja,723590.7057,4364846.5533,0.6387591187498262
178299,140732,Catarroja,723600.7057,4364846.5533,0.6
178300,140733,Catarroja,723610.7057,4364846.5533,0.6387591187498262
178301,140734,Catarroja,723620.7057,4364846.5533,0.4
178302,140735,Catarroja,723630.7057,4364846.5533,0.2
178303,140736,Catarroja,723640.7057,4364846.5533,0.26196460822883155
178304,140737,Catarroja,723650.7057,4364846.5533,0.4
178305,140738,Catarroja,723660.7057,4364846.5533,0.6
178306,140739,Catarroja,723670.7057,4364846.5533,0.6
178307,140740,Catarroja,723680.7057,4364846.5533,0.6
178308,140741,Catarroja,723690.7057,4364846.5533,0.8
178309,140742,Catarroja,723700.7057,4364846.5533,0.8387591187498262
178310,140743,Catarroja,723710.7057,4364846.5533,0.8
178311,140744,Catarroja,723720.7057,4364846.5533,0.8
178312,140745,Catarroja,723730.7057,4364846.5533,1.0
178313,140746,Catarroja,723740.7057,4364846.5533,1.0
178314,140747,Catarroja,723750.7057,4364846.5533,1.0
178315,140748,Catarroja,723760.7057,4364846.5533,1.0
178316,140749,Catarroja,723770.7057,4364846.5533,0.8
178317,140750,Catarroja,723780.7057,4364846.5533,0.6
178318,140751,Catarroja,723790.7057,4364846.5533,0.6
178319,140752,Catarroja,723800.7057,4364846.5533,0.8
178320,140753,Catarroja,723810.7057,4364846.5533,0.8
178321,140754,Catarroja,723820.7057,4364846.5533,0.8
178322,140755,Catarroja,723830.7057,4364846.5533,0.8
178323,140756,Catarroja,723840.7057,4364846.5533,0.6
178324,140757,Catarroja,723850.7057,4364846.5533,0.4
178325,140758,Catarroja,723860.7057,4364846.5533,0.4
178326,140759,Catarroja,723870.7057,4364846.5533,0.2
178327,140760,Catarroja,723880.7057,4364846.5533,0.4
178328,140761,Catarroja,723890.7057,4364846.5533,0.6
178329,140762,Catarroja,723900.7057,4364846.5533,0.6
178330,140763,Catarroja,723910.7057,4364846.5533,0.6
178331,140764,Catarroja,723920.7057,4364846.5533,0.6
178332,140765,Catarroja,723930.7057,4364846.5533,0.6
178333,140766,Catarroja,723940.7057,4364846.5533,0.7424719339824011
178334,140767,Catarroja,723950.7057,4364846.5533,0.6
178335,140768,Catarroja,723960.7057,4364846.5533,0.8
178336,140769,Catarroja,723970.7057,4364846.5533,0.8
178337,140770,Catarroja,723980.7057,4364846.5533,0.6
178338,140771,Catarroja,723990.7057,4364846.5533,0.6
178339,140772,Catarroja,724000.7057,4364846.5533,0.6619646082288315
178340,140773,Catarroja,724010.7057,4364846.5533,0.8
178341,140774,Catarroja,724020.7057,4364846.5533,0.8
178342,140775,Catarroja,724030.7057,4364846.5533,0.8
178343,140776,Catarroja,724040.7057,4364846.5533,0.6417482070037435
178344,140777,Catarroja,724050.7057,4364846.5533,0.7037128152325749
178345,140778,Catarroja,724060.7057,4364846.5533,0.8
178346,140779,Catarroja,724070.7057,4364846.5533,0.8
178347,140780,Catarroja,724080.7057,4364846.5533,0.8
178348,140781,Catarroja,724090.7057,4364846.5533,
178349,140782,Catarroja,724100.7057,4364846.5533,
178350,140783,Catarroja,724110.7057,4364846.5533,0.2
178351,140784,Catarroja,724120.7057,4364846.5533,
178352,140785,Catarroja,724130.7057,4364846.5533,
178353,140786,Catarroja,724140.7057,4364846.5533,
178354,140787,Catarroja,724150.7057,4364846.5533,
178355,140788,Catarroja,724160.7057,4364846.5533,
178356,140789,Catarroja,724170.7057,4364846.5533,2.088159185961754
178357,140790,Cauce,724180.7057,4364846.5533,
178358,140791,Cauce,724190.7057,4364846.5533,
178359,140792,Cauce,724200.7057,4364846.5533,
178360,140793,Cauce,724210.7057,4364846.5533,
178361,140794,Cauce,724220.7057,4364846.5533,
178362,140795,Massanassa,724230.7057,4364846.5533,
178363,140796,Massanassa,724240.7057,4364846.5533,
178364,140797,Massanassa,724250.7057,4364846.5533,
178365,140798,Massanassa,724260.7057,4364846.5533,0.2387591187498262
178366,140799,Massanassa,724270.7057,4364846.5533,0.6
178367,140800,Massanassa,724280.7057,4364846.5533,0.7767945105209946
178368,140801,Massanassa,724290.7057,4364846.5533,0.6
178369,140802,Massanassa,724300.7057,4364846.5533,0.6
178370,140803,Massanassa,724310.7057,4364846.5533,0.5194926742464304
178371,140804,Massanassa,724320.7057,4364846.5533,0.2
178372,140805,Massanassa,724330.7057,4364846.5533,0.7814572824752619
178373,140806,Massanassa,724340.7057,4364846.5533,1.0834964140074868
178374,140807,Massanassa,724350.7057,4364846.5533,0.3194926742464304
178375,140808,Massanassa,724360.7057,4364846.5533,0.2
178376,140809,Massanassa,724370.7057,4364846.5533,0.5037128152325749
178377,140810,Massanassa,724380.7057,4364846.5533,0.4
178378,140811,Massanassa,724390.7057,4364846.5533,0.2
178379,140812,Massanassa,724400.7057,4364846.5533,
178380,140813,Massanassa,724410.7057,4364846.5533,
178381,140814,Massanassa,724420.7057,4364846.5533,
178382,140815,Massanassa,724430.7057,4364846.5533,
178383,140816,Massanassa,724440.7057,4364846.5533,
178384,140817,Massanassa,724450.7057,4364846.5533,
178385,140818,Massanassa,724460.7057,4364846.5533,
178386,140819,Massanassa,724470.7057,4364846.5533,
178387,140820,Massanassa,724480.7057,4364846.5533,0.2
178388,140821,Massanassa,724490.7057,4364846.5533,0.2
178389,140822,Massanassa,724500.7057,4364846.5533,0.303712815232575
178390,140823,Massanassa,724510.7057,4364846.5533,0.4
178391,140824,Massanassa,724520.7057,4364846.5533,0.3582517929962566
178392,140825,Massanassa,724530.7057,4364846.5533,0.49628718476742506
178393,140826,Massanassa,724540.7057,4364846.5533,0.45752806601759893
178394,140827,Massanassa,724550.7057,4364846.5533,0.4
178395,140828,Massanassa,724560.7057,4364846.5533,1.4805073257535697
178396,140829,Massanassa,724570.7057,4364846.5533,1.2805073257535695
178397,140830,Massanassa,724580.7057,4364846.5533,0.8805073257535696
178398,140831,Massanassa,724590.7057,4364846.5533,0.5582517929962566
178399,140832,Massanassa,724600.7057,4364846.5533,1.2417482070037433
178400,140833,Massanassa,724610.7057,4364846.5533,1.0
178401,140834,Massanassa,724620.7057,4364846.5533,1.103712815232575
178402,140835,Massanassa,724630.7057,4364846.5533,1.2
178403,140836,Massanassa,724640.7057,4364846.5533,1.2
178404,140837,Massanassa,724650.7057,4364846.5533,1.2
178405,140838,Massanassa,724660.7057,4364846.5533,1.4
178406,140839,Massanassa,724670.7057,4364846.5533,1.342471933982401
178407,140840,Massanassa,724680.7057,4364846.5533,1.4
178408,140841,Massanassa,724690.7057,4364846.5533,1.4
178409,140842,Massanassa,724700.7057,4364846.5533,1.4575280660175989
178410,140843,Massanassa,724710.7057,4364846.5533,1.3380353917711683
178411,140844,Massanassa,724720.7057,4364846.5533,1.4
178412,140845,Massanassa,724730.7057,4364846.5533,1.4
178413,140846,Massanassa,724740.7057,4364846.5533,1.8
178414,140847,Massanassa,724750.7057,4364846.5533,1.8
178415,140848,Massanassa,724760.7057,4364846.5533,1.8
178416,140849,Massanassa,724770.7057,4364846.5533,1.8
178417,140850,Massanassa,724780.7057,4364846.5533,1.6
178418,140851,Massanassa,724790.7057,4364846.5533,1.4805073257535697
178419,140852,Massanassa,724800.7057,4364846.5533,0.8417482070037434
178420,140853,Massanassa,724810.7057,4364846.5533,0.8
178421,140854,Massanassa,724820.7057,4364846.5533,0.9612408812501738
178422,140855,Massanassa,724830.7057,4364846.5533,1.0
178423,140856,Massanassa,724840.7057,4364846.5533,1.6
178424,140857,Massanassa,724850.7057,4364846.5533,1.6
178425,140858,Massanassa,724860.7057,4364846.5533,1.6
178426,140859,Massanassa,724870.7057,4364846.5533,1.6
178427,140860,Massanassa,724880.7057,4364846.5533,1.6
178428,140861,Massanassa,724890.7057,4364846.5533,1.6
178429,140862,Massanassa,724900.7057,4364846.5533,1.6
178430,140863,Massanassa,724910.7057,4364846.5533,1.6
178431,140864,Massanassa,724920.7057,4364846.5533,1.2
178432,140865,Massanassa,724930.7057,4364846.5533,1.3037128152325748
178433,140866,Massanassa,724940.7057,4364846.5533,1.2
178434,140867,Massanassa,724950.7057,4364846.5533,1.2
178435,140868,Massanassa,724960.7057,4364846.5533,1.0
178436,140869,Massanassa,724970.7057,4364846.5533,1.0
178437,140870,Massanassa,724980.7057,4364846.5533,1.0
178438,140871,Massanassa,724990.7057,4364846.5533,1.0
178439,140872,Massanassa,725000.7057,4364846.5533,1.0417482070037436
178440,140873,Massanassa,725010.7057,4364846.5533,1.2
178441,140874,Massanassa,725020.7057,4364846.5533,1.2619646082288314
178442,140875,Massanassa,725030.7057,4364846.5533,1.4
178443,140876,Massanassa,725040.7057,4364846.5533,1.6
178444,140877,Massanassa,725050.7057,4364846.5533,1.7194926742464305
178445,140878,Massanassa,725060.7057,4364846.5533,1.8
178446,140879,Massanassa,725070.7057,4364846.5533,2.0
178447,140880,Massanassa,725080.7057,4364846.5533,2.0
178448,140881,Massanassa,725090.7057,4364846.5533,2.0
178449,140882,Massanassa,725100.7057,4364846.5533,1.7582517929962567
178450,140883,Massanassa,725110.7057,4364846.5533,1.7612408812501739
178451,140884,Massanassa,725120.7057,4364846.5533,1.8
178452,140885,Massanassa,725130.7057,4364846.5533,2.6417482070037437
178453,140886,Massanassa,725140.7057,4364846.5533,
178454,140887,Massanassa,725150.7057,4364846.5533,0.5424719339824011
178455,140888,Massanassa,725160.7057,4364846.5533,
178456,140889,Massanassa,725170.7057,4364846.5533,
178457,140890,Massanassa,725180.7057,4364846.5533,
178458,140891,Massanassa,725190.7057,4364846.5533,
178459,140892,Massanassa,725200.7057,4364846.5533,
178460,140893,Massanassa,725210.7057,4364846.5533,
178461,140894,Massanassa,725220.7057,4364846.5533,
178462,140895,Massanassa,725230.7057,4364846.5533,
178463,140896,Massanassa,725240.7057,4364846.5533,
178464,140897,Massanassa,725250.7057,4364846.5533,
178465,140898,Massanassa,725260.7057,4364846.5533,
178466,140899,Massanassa,725270.7057,4364846.5533,
178467,140900,Massanassa,725280.7057,4364846.5533,
178468,140901,Massanassa,725290.7057,4364846.5533,
178469,140902,Massanassa,725300.7057,4364846.5533,
178470,140903,Massanassa,725310.7057,4364846.5533,
178471,140904,Massanassa,725320.7057,4364846.5533,
178472,140905,Massanassa,725330.7057,4364846.5533,
178473,140906,Massanassa,725340.7057,4364846.5533,
178474,140907,Massanassa,725350.7057,4364846.5533,
178475,140908,Massanassa,725360.7057,4364846.5533,
178476,140909,Massanassa,725370.7057,4364846.5533,
178477,140910,Massanassa,725380.7057,4364846.5533,
178478,140911,Massanassa,725390.7057,4364846.5533,
178479,140912,Massanassa,725400.7057,4364846.5533,
178480,140913,Massanassa,725410.7057,4364846.5533,
178481,140914,Massanassa,725420.7057,4364846.5533,
178482,140915,Massanassa,725430.7057,4364846.5533,
178483,140916,Massanassa,725440.7057,4364846.5533,
178484,140917,Massanassa,725450.7057,4364846.5533,
178485,140918,Massanassa,725460.7057,4364846.5533,
178486,140919,Massanassa,725470.7057,4364846.5533,
178487,140920,Massanassa,725480.7057,4364846.5533,
178488,140921,Massanassa,725490.7057,4364846.5533,
178489,140922,Massanassa,725500.7057,4364846.5533,
178490,140923,Massanassa,725510.7057,4364846.5533,
178491,140924,Massanassa,725520.7057,4364846.5533,
178492,140925,Massanassa,725530.7057,4364846.5533,
178493,140926,Massanassa,725540.7057,4364846.5533,
178494,141456,Catarroja,723500.7057,4364856.5533,0.8575280660175989
178495,141457,Catarroja,723510.7057,4364856.5533,0.8
178496,141458,Catarroja,723520.7057,4364856.5533,0.7612408812501739
178497,141459,Catarroja,723530.7057,4364856.5533,0.8
178498,141460,Catarroja,723540.7057,4364856.5533,0.8
178499,141461,Catarroja,723550.7057,4364856.5533,1.0
178500,141462,Catarroja,723560.7057,4364856.5533,1.0417482070037436
178501,141463,Catarroja,723570.7057,4364856.5533,1.0
178502,141464,Catarroja,723580.7057,4364856.5533,0.8
178503,141465,Catarroja,723590.7057,4364856.5533,0.6
